id,lat,lon,name,street,zip_code,city
35300986,52.5398463,13.3521465,Deichgraf,Nordufer 10,13353,Berlin
78447148,52.5698075,13.3101301,ZobelKlix,Klixstraße 10,13403,Berlin
84904956,52.5712131,13.3134197,Eichborneck,,,Berlin
89957618,52.5840688,13.302578,Sportler-Eck,Ernststraße 68,13509,Berlin
137549003,52.5699596,13.3138632,Zum feuchten Grafen,Graf-Haeseler-Straße 23,13403,Berlin
137549008,52.5708788,13.3158208,Old Sloth,Auguste-Viktoria-Allee 67a,13403,Berlin
137549010,52.5688285,13.3170085,ChillOut Bar,General-Barby-Straße 25,13403,Berlin
137549024,52.5700374,13.3221149,Bären-Eck,Auguste-Viktoria-Allee 84,13403,Berlin
139671037,52.5342924,13.1421398,Grenzeck,,,
140274896,52.5682701,13.367889,Haus Bierwerk,Amendestraße 18,13409,Berlin
140274903,52.5754322,13.3303066,Potters Inn,Waldstraße 103,13403,Berlin
150667269,52.5431648,13.3566864,The Tipperary,Triftstraße 58,13353,Berlin
150989193,52.5642761,13.3265108,ROJ Musik Bar,Scharnweberstraße 137,13405,Berlin
150990860,52.5235968,13.3007288,Café Egal und Radlstation,Tauroggener Straße 46,10589,Berlin
175685782,52.5965582,13.3330486,Märkische Bierstuben,Oranienburger Straße 91,13437,Berlin
186054004,52.5726395,13.3048085,Dorfkrug,Otisstraße 40,13403,Berlin
250588095,52.5355911,13.4200871,Yard,Rykestraße 8,10405,Berlin
262194409,52.5334428,13.4162759,Enddorn,Belforter Straße 27,10405,Berlin
268002620,52.5231963,13.4769761,Studentenclub Schlauch,Storkower Straße 225,10367,Berlin
270814670,52.4286425,13.2155914,KlubHaus14,Wasgenstraße 75,14129,Berlin
270961500,52.5550162,13.3616898,Seequell,,,
272607235,52.4594244,13.5779548,Union Tanke,,,
273756679,52.4614742,13.339716,Sportsbar Heinrichs,Bismarckstraße 67,12157,Berlin
278266065,52.5058484,13.4663943,Geronimo,,,
278876760,52.512183,13.4617297,Rockcafé Halford,Mainzer Straße 15,10247,Berlin
282420334,52.5106855,13.4568209,Paules Metal Eck,Krossener Straße 15,10245,Berlin
282425928,52.5143396,13.4596231,Salamas Bar,Niederbarnimstraße 24,10247,Berlin
282742266,52.5179397,13.4656186,Lolly-Pub,Bänschstraße 54,10247,Berlin
282815961,52.510094,13.4603525,Feuermelder,Krossener Straße 24,10245,Berlin
286428617,52.5378459,13.2031388,Spandauer Bock,,,
288468824,52.4927208,13.4217007,Bei Schlawinchen,Schönleinstraße 34,10967,Berlin
288697592,52.500227,13.4602777,Kiez-Kneipe II,Bossestraße 8,10245,Berlin
288895380,52.3913417,13.0912435,Gleis 6 Karaoke,Karl-Liebknecht-Straße 4,14482,Potsdam
293632127,52.5065214,13.3235118,Dicke Wirtin,Carmerstraße 9,10623,Berlin
297924895,52.4692776,13.4380596,Syndikat,Emser Straße 131,12051,Berlin
303319472,52.4902359,13.426145,Lenau-Stuben,Hobrechtstraße 62,12047,Berlin
303319474,52.4905098,13.4260706,Vettern Bar,Hobrechtstraße 61,12047,Berlin
304045906,52.5136836,13.4660501,loge.,Kinzigstraße 9,10247,Berlin
304050485,52.5136974,13.4666469,K9,Kinzigstraße 9,10247,Berlin
304183823,52.5780418,13.3331997,Meiners,Ollenhauerstraße 70,13403,Berlin
304367339,52.5287997,13.281752,Gaststätte Tunnel-Eck,Fürstenbrunner Weg 92,14050,Berlin
306648908,52.5179389,13.3179556,Luna,Cauerstraße 15,10587,Berlin
307467687,52.5251899,13.4519782,Budike,Kochhannstraße 24,10249,Berlin
